Activin A	BDNF	BMP2	BMP4	BMP6	CD40L	CXCL12	EGF	FGF2	GCSF	GDF11	GDNF	GMCSF	HGF	HMGB1	IFN1	IFNG	IFNL	IGF1	IL10	IL12	IL13	IL15	IL17A	IL1A	IL1B	IL2	IL21	IL22	IL27	IL3	IL36	IL4	IL6	INS	LIF	LTA	MCSF	NO	NRG1	OSM	PGE2	TGFA	TGFB1	TGFB2	TGFB3	TNFA	TRAIL	TWEAK	VEGFA	WNT3A
COBLL1	0.0514059473795841	0.08262847984447724	0.0378742288385307	0.3169999999999999	0.07245389482197326	0.0996185132650362	0.0104157449999986	-0.01132028253780775	0.1074318982946975	-0.0049401123424264	0.1762100627524656	0.02863460250000035	-0.014111883528129601	0.02485479663594875	-0.0849145170000014	0.02152841247959085	-0.0329095627843791	0.0075793330000024	-0.0375723068151003	0.00137227857972475	0.0	0.004947637105312	0.0	0.017086100464255002	0.021005	0.0188960600753516	-0.0090000000000003	0.0179364598105248	-0.0186229566715096	-0.0720185652578395	-0.2688588822921041	-0.1896575891582657	0.0	0.0248746686390292	-0.1392536436698073	0.0369270999999997	-0.03996202139813585	0.25372611224113095	0.0720347722400551	-0.0317127045628602	-0.19885856155885984	-0.2659740060000004	0.01492648739749575	-0.1217606289570119	-0.270807656292364	-0.08536968269678975	0.0101917758156426	-0.15699942290477695	-0.0043576613394105	0.1325685541975558	0.07155255024022045
COG2	-0.1730051274238022	0.0240232292065161	-0.0077728447018206	-0.1413202058099041	-0.0277026185860522	-0.0984069928142092	0.0047444161930449	0.02912392822665095	-0.1286422718795483	-0.0574146531031769	-0.2725482088329687	-0.0593641329999999	-0.0677970595949553	-0.1040914913538162	-0.0191705000000013	-0.0416045599999996	-0.070525461499999	-0.0092930629999994	0.024	-0.1089422840209294	0.0255642646061398	-0.0099075479116976	0.04034575641476885	0.00990014505055465	-0.017294999999999998	-0.0977840625689345	-0.0088749999999999	0.025009637167898148	-0.0139125136948683	-0.1423259805490637	0.1472978210356093	-0.1603654290840124	0.0151057688829878	0.02768124194914945	0.01763437284861055	0.0225326196556556	-0.0821640636490136	-0.1574040590000009	-0.0432963391609924	0.0077364851235577	-0.05626452645539	0.0528015149999996	0.012997896903998598	-0.06182240788098035	-0.0500313626168864	-0.0221783329999998	-0.0664748490877338	-0.1836134793444355	-0.0017398778761306	0.0075321059854864	-0.0503130365349835
COG4	0.0452725398593969	-0.134	-0.042384795579224	0.0837256027774824	-0.08004927336872211	-0.1372731784999992	-0.1308419854070583	-0.07876940334454516	-0.1155730891978921	0.020083291131435	-0.0734107428736763	0.01011091525000025	-0.2811139149426374	-0.19835823312405043	-0.0139565000000008	-0.0236616990911797	-0.05471158204576995	0.08021676521439985	-0.00725	-0.0295972225	-0.1789915728315119	-0.0620860091935702	-0.3818039180745043	-0.0259033720340515	-0.056136125642433504	-0.1601585922908208	-0.21115980477796	-0.1189616534532692	-0.0652945148483858	-0.0750431582847133	0.1423454077418586	-0.2580273306138352	0.0883040263395902	-0.06769292789314255	-0.06677747838923939	0.0318401208291589	-0.534740146030771	0.0381388599526548	0.0116875106424494	0.0847410943908493	-0.0531339926153249	-0.1030440729995261	-0.0803774862955655	-0.1558197359220274	-0.2211486655000012	-0.06844460188490445	-0.0707620370670589	-0.1667004888972698	-0.0337425367004193	-0.1216849285000005	0.01309308131317035
COG5	-0.0558575873794984	0.0821267667135616	-0.0694620298943649	0.0226445678301399	-0.12119039856875255	-0.0332555770000002	0.0393004984999985	0.02354770483716305	-0.0028169931337453996	-0.0460126525133199	0.027316808588182	-0.0041943874999997004	-0.11676441548319125	-0.06955868852477096	0.0397359999999995	0.0167669162877297	0.1120336055743649	-0.0716712567499997	-0.04047906935507	-0.01523615710188815	0.0117298770471503	0.0189728550606265	0.07326347676839445	0.0631743964024744	0.0109672500000006	-0.0811513465469078	0.0017112209465004	-0.07380524239939701	0.0189821434999988	0.1627399761033015	-0.1262180994851236	0.1247967234802147	-0.00508354849999955	0.0231116534554711	-0.04882411742887875	0.0550100000000002	-0.3269657881461834	-0.0412999999999987	-0.1686528251512005	0.1243191046357905	-0.1088895468362327	-0.1143565494087122	-0.0846809202281415	-0.0019699062306899498	0.0837425122500015	0.00414683650000035	-0.01225701539970475	-0.0173424524922776	0.0085900182636908	0.048864	0.016549609201538248
COG7	-0.1442149934996486	-0.0665895457187604	0.0342469325833203	0.0899907934259722	0.0688487562906594	0.0493444425000006	-0.0942228835729262	-0.02431643537776955	-0.0235521334615773	-0.0528787214072901	0.0	-0.05086035024999935	0.0396659608084295	-0.0989303827880145	-0.0528492649999998	0.0125482180000009	0.0004517939999999	0.0160769686958399	-0.0391452901712461	0.03087756513049685	-0.0414863528274152	0.0	-0.1841449715936911	-0.01601410741086635	-0.0392142500000001	-0.040778639	0.0352804282437269	-0.04211555143656445	-0.0576417361717602	0.0646151495000602	0.1669820802176884	-0.0220263063299992	0.042499999999999996	-0.00661655509838025	0.13189882353604693	0.0049060099999991	0.1450617610880807	0.0878383753214286	-0.2207923566056999	-0.01063047113717	0.0135274627007205	0.0582543001702826	-0.02579971837599325	-0.054838717006649704	0.0764392999999996	-0.03890846689649225	-0.0432226173753695	-0.0246217995930404	0.0140547101670804	-0.0546998166433905	0.0013275617407407497
COIL	-0.0126275208782802	-0.0444999999999999	0.0524578609156751	-0.1096440968116478	-0.06517093395218596	-0.0506207077496112	-0.1082118628429302	0.02746483022400985	-0.1149114391072885	-0.0247295325075542	-0.0430807348736266	0.09312357280369896	0.004720606606052001	-0.09070334687838486	-0.0466034999999998	-0.0757714999999983	-0.0802183940474634	-0.057960802571165246	0.118764830983304	0.00666215022574765	0.0979286915158175	-0.0208396104999994	0.017370897220370753	0.007312265625677149	0.003465	-0.0888119471913597	0.0185504100436642	-0.02522817099954955	-0.0264043452367941	0.0044680263832503	0.1667807249014199	0.0348073587988153	-0.0472989999999999	-0.0167738012400513	-0.0574474143201477	0.04447	0.1783531925668439	-0.1448953258789957	-0.0724889562428554	0.0683190862956446	-0.033418388631077	-0.118690348015122	-0.00578273232242705	-0.0753942298229626	0.0339654858949405	-0.06281263187174249	-0.046727087043087104	-0.0552064903203799	-0.0001191973082121	-0.0484222675019268	-0.0519109514127844
COL10A1	-0.0205242728122496	0.0	-0.0093191325741246	0.0138057995250304	0.13159694001626265	0.0155593919999983	-0.0147449020000003	-0.0162719725654859	0.0	0.0711260342151378	3.033794688692357	-0.0012494847499995	-0.0334263852333239	0.0941104578696603	-0.0211065000000001	-0.0092291249999991	0.0	-0.0273784944999988	0.0121926313431433	0.0	-0.0098126859943246	0.0	0.0	-0.01237738918673345	0.0074554317574047	9.008120999995e-05	-0.03348164628931585	-0.0627224947420401	-0.1096244911744981	-0.0433534877519701	0.04032102566669855	0.0	0.021824989450364297	-0.0137793545059287	0.05518326436617	0.034165196	-0.0331919150985617	-0.0653084357421951	0.0427898665889099	0.017214614294625	-0.0206365615421546	-0.070389327891398	-0.02447546099571415	0.026472211361191	0.4268840545304702	0.00551585506779535	-0.0035534648049252	0.1804590007743798	-0.0037123407235299	0.0274832296089643	0.04695480024047325
COL16A1	0.0	-0.0684410561018762	0.2370160931872984	0.14735115411687788	0.3273600886516998	0.097538082499998	0.2667848129650041	-0.0301284338858928	-0.10797729903720425	0.0127141958496297	0.3417124566896126	0.0622378152499996	-0.0168909699936809	-0.07212065700784259	0.0306261320863161	-0.0024466798044695	-0.0098018235000001	-0.0788039790000008	0.1618687249999997	-0.00568734349999995	-0.0401885435603404	0.0147092026281008	0.0	-0.00459174742247895	0.07861306867195189	0.3065146072712999	0.028858263412115247	-0.0035888232442675	-0.1290029918256801	0.0071069296098504	0.1002941260468546	0.0144511562975404	0.0096189538996545	0.0374813515035601	0.01384848706586745	-0.0274349488658094	-0.5167324604807956	-0.07504261822280744	0.0253349396917199	-0.1045629431431949	-0.0911186397834549	-0.0037099999999998	-0.0344021925379146	0.2393473207250187	0.1458865596753451	0.1185725839392488	0.0156020175000595	0.04583192565741	-0.0604094982810394	-0.0561145521606913	-0.0128204570849215
COL18A1	-0.0303608051054986	-0.1443485806337063	0.0393672911283937	0.07663212921998	-0.0132204691335809	-0.0721001064999997	-0.0367016064999999	-0.13540991381671058	-0.068481803661795	-0.0329497114029164	-0.0054875460910164	-0.010236104999999301	-0.3515250000000001	-0.08100199075237766	0.0567472499999972	-0.0226923328802612	-0.0266499999999991	0.0	0.0502422514722313	-0.002727480398373	-0.0347353060296198	-0.0262008722200841	0.0	-0.07508830028867505	-0.0290964067499995	-0.0613019209161969	0.0107896977777679	0.057547714325942606	-0.0064994363076777	-0.0568532669874599	-0.0556496476137491	-0.4336283613692515	0.0068206186230273	-0.061263822221014605	0.0929572051105376	-0.0476561502612806	-0.2669859421092711	-0.1740586509999997	0.0453721607318144	-0.3058564271034743	0.028095014823752845	0.3178868517395088	-0.00461248733484525	0.0588936890535686	0.2164584999999981	0.13033904914856737	-0.0544926161891794	-0.0321286862159126	-0.0468832996419756	-0.0219157500000015	-0.0228797461981149
COL1A1	-0.4833940134517825	-0.2739639659920529	0.0255246123821546	0.1160833174463382	0.0541828557500003	0.0665610450000002	0.0538585030000002	-0.15988590174606296	0.01704786561749015	0.022716855350521	0.0817866507039255	0.13293699675000026	-0.0365121503827179	0.0239441848209826	-0.0388425000000003	0.0	-0.02051995164923265	0.0	-0.0543129080093471	-0.01742080402873775	-0.0212966198567619	0.0	0.0	-0.031087423343799853	0.00375750000000005	-0.0908360100000003	0.0309099999999995	-0.0465820570000006	-0.0292044840000009	-0.0199463635617563	0.01591859777582	0.2203664484703088	-0.03104630211331115	-0.01473372047893645	-0.025969946027460025	0.13531	-0.12153281270222795	-0.00155406945425975	0.10715597207178	-0.07091280836705	-0.05623032132864965	-0.1806638042108339	-0.08484031030695145	0.4867488458747886	0.9854445881156692	0.08203106649999989	-0.0128561566909501	-0.0600518489814818	-0.0535349468559891	-0.013127812882975	-0.030562049166898697
COL1A2	0.0	0.023375000000000052	0.0070431578483507	0.5051440757028374	0.09192984850407354	0.0493526642500006	-0.032177551	-0.01075362206385525	-0.0611524782286119	0.0063170552924178	0.0386024245631597	0.0535746428750005	-0.03071121365747515	-0.013603205216144651	0.0435235795941539	0.0087855209737135	-0.0057023200549249	0.0	0.26556920072804874	0.0	0.0006446581529795	-0.00340374447062515	-0.0350257069931601	-0.02351869565839055	0.0	-0.08362872330134946	-0.0068840023508096	0.01200291098237005	0.0	-0.0187194530450556	0.0063374436952156	-0.0882271830117351	-0.00984588343894725	0.01326630238865755	0.01944373288048285	0.0828242549999984	-0.058496257786653294	-0.02362652738004035	0.1426635203517294	0.0501168755677352	0.0133950677400109	-0.0017600350000002	0.00695536213584975	0.05080254812513415	0.6612115371132994	0.0	-0.0454401085942837	0.0955809400335034	0.0148848678493345	-0.0021252937530507	0.04076747330698575
COL21A1	-0.14749910065718286	0.057148958014080195	0.0261180494973594	-0.0971153488623999	-0.0359706773341921	0.03578419775000005	0.0405935484999995	-0.011980067413036	0.0	-0.0022627931880547	0.10418105843785325	0.04343749424999975	-0.007177646488535	0.0	0.053471	-0.006178110561092499	0.0	-0.015271667000000301	-0.007177646488535	0.0148993969536483	0.0	0.0228581648843002	0.0	-0.0316743655542035	-0.1015	-0.075551033007177	0.004399426967229851	0.0	-0.014939820502329601	-0.015628286266458947	0.07100209458215985	-0.0142138592197008	0.0093644619999993	0.01330752487240915	0.0655546793130328	0.05844	0.03007458818480415	-0.0151783838565098	-0.0238571298950196	0.0986781789443902	0.0174462787861013	-0.2862861850000002	-0.0209767835637352	-0.056554572105043804	-0.0589056411834643	-0.07185035645113425	-0.0479145262561226	0.00606185496335815	0.0114258377867106	0.0399895000000007	-0.0233905136950376
COL3A1	0.048456994765698	0.0	0.1629367190795996	0.468462777441939	0.16515487458515032	-0.02237409025	0.0624073335778225	-0.0124769398121826	0.00982517586396355	0.02375954346825	0.0084703557916476	0.06588698150000025	-0.0753578990791785	-0.0344209866275702	0.0177659999999999	0.00613821217283925	0.0	-0.0301405084999997	0.0362719958289205	0.00048761136422605	-0.0071346153852398	0.0517549186906181	0.03168511022940495	-0.0006637622975200499	-0.021403800000002048	-0.053611616102203996	-0.0043746977643102	-0.00693624762072605	-0.039513977664857855	-0.0214622225869204	0.031017210190979153	0.0	-0.0074551142064196	-0.0287289723029902	0.16111267710985874	-0.020855	-0.16791789204236224	0.0808445839731502	0.14909315318878	-0.0557178602551855	0.0149153167348012	-0.0565835283663675	-0.0019976750000001	0.0426550166726598	0.060076411912	0.0636260512548503	-0.011200717060999999	0.0493391861614108	-0.0486808714802546	0.0	0.0053433180000004
COL4A1	1.0752506725113031	0.0510078394239394	-0.0711957775450571	0.2104999999999999	-0.1257335955959	-0.01230938962301995	-0.0089916820763038	0.016646914834375	-0.43970148535095394	0.02379550654015	0.1234990449112727	0.00498029649999945	-0.0208662129816517	0.1523969789486801	-0.0025930000000009	0.0072764631181727	0.0	0.0	-0.0760386943113351	0.0	-0.0248102094439253	-0.012263295770214	-0.0232817017049473	0.022317752947387	0.0411622727273926	0.1142892185526105	-0.0202012400885496	-0.0083582365491923	-0.0344569355385919	0.0662422244364893	0.1791439597845769	0.0047692441478717	0.0103909179731007	0.0146635860978747	-0.009275069111935449	0.020145	-0.136499754877512	0.0144278938791704	0.0099642506874388	-0.2400873146874227	-0.03923978388297075	0.0839012576089452	0.09867496543987815	0.81869390774159	1.821762496796312	0.0035888232442675	0.0487754936632445	-0.0071069296098504	0.0515268356492946	-0.0653714941063006	-0.0017053140813259
COL4A2	0.2430169697047901	0.0399999999999999	-0.1281843166618275	0.3300000000000001	-0.0935602686580879	0.06780268906504044	-0.0718249984999981	-0.06416766541805514	-0.5482612259390662	0.1286632565200891	0.2508649051001246	-0.06378394475000075	-0.0142845760983854	0.00453514648853515	0.0607649999999999	0.01907002	-0.0097192385000006	-0.0261928810000009	-0.0056216161212248	-0.03031736998112355	0.0156521629865231	-0.00800760157502275	0.0001345631372551	0.0016586321840112998	0.034159999999999996	0.0196315714410175	-0.026016595876922552	-0.0127001744717449	-0.0792437153643126	0.0	0.0550127086686345	-0.1355149706564808	0.0	0.015800413022578702	0.0602433574044394	0.04208058683529	0.05167348594520224	0.10325795516123755	0.19480866953399	-0.0289776461353445	-0.0060129921249996495	0.0777384031076309	0.009651191429750398	0.5451804176304984	0.7750329303709194	0.0144258634942677	0.0485082500000002	-0.0254284044067083	0.0219702296453832	-0.0207194825001955	-0.0075860776463606994
COL4A5	0.661711129159688	-0.0301953602590301	-0.0253459879663298	0.6179790347482754	-0.05128827346434315	0.0267115478598245	-0.0305186364441976	-0.1539796573842111	0.05777418654763175	-0.0180000010404199	-0.0567925378123468	0.3209754772500002	-0.01060846443873445	-0.11832755599999914	0.0133042500000009	-0.0142342052063302	-0.0409597069935752	0.0	0.0110713482706472	0.0	-0.0290814674615829	0.0674481243549247	0.0181275795191102	-0.0803010845611664	-0.00481664200000145	-0.0813865152683748	-0.0069386520256085	-0.0001360134871298	-0.166432936771014	-0.0268956117788017	0.07419853370499571	-0.344470663538452	0.004729352064753701	-0.023165625425844952	0.0309525341673276	-0.0640686500000011	0.12092397633640335	-0.0654842440883181	0.0084775084381947	-0.0647303871414379	-0.09033244234952505	-0.01435529297707	-0.04574715175827765	-0.0588735479095454	-0.3885970960927518	-0.025110073250000198	-0.0230512133380691	0.0511816894515336	-0.0569455822121343	-0.0916252006731275	-0.0174819402792352
COL5A1	0.6409056361365	-0.142393099271228	0.0775100000000001	0.7486431274315706	0.09057742497247465	0.0185025265000007	-0.064971247233724	-0.0860191411165907	-0.12106891417368805	-0.0214307834589151	0.11110416674539354	0.1359969049999998	-0.0325249999999996	0.01877486872966835	0.0369445000000006	0.0035858413912044	-0.0071069296098504	-0.021860986272889953	0.0599532283756154	-0.0139518871673762	0.0141943183656056	0.0083649999999999	0.00269641055455745	0.01087398355024045	0.013287239500000051	-0.0590829051108654	0.0297399999999985	-0.05847487144625685	-0.0578012912681202	0.007177646488535	0.0	-0.0598093952353037	0.00331799149999985	0.0	0.13153404935705554	0.0703649999999997	0.0229735515545663	0.0962405280695519	0.2124898805547364	0.0139000643389897	0.0027018606991626995	0.0886176056749477	0.0212514518255622	0.3376839246835885	1.1229079635796833	0.02725811549999905	-0.0106341364017996	-0.051201751222704456	-0.1157587004366149	-0.1603866830657843	0.0517243455917899
COL5A2	1.9473770436014848	-0.078	-0.0322417803905761	0.3989679517634825	0.060713201132908304	0.010837	0.0004264226624712	-0.06682634734802165	-0.15076457272209903	0.0017794539372504	0.0548666461276816	0.04130959625000005	-0.0142845760983854	-0.05289385046153815	-0.0379229999999992	0.00130683250000005	-0.0237451764599172	0.00135059249999965	-0.0316434231633993	0.0	-0.0701386084489499	-0.01703814348630015	-0.0874628412503392	-0.02620054107701275	0.00337499999999995	-0.0300456869360843	-0.013277929673974648	-0.01563755479959445	-0.09741375306659569	-0.0115148313137467	0.1229776167779332	-0.1111609986705417	0.01823208407315695	-0.043075134784590546	-0.02334203444578085	0.198105	-0.026420060208223052	-0.0060963696579228	0.07998163279163	0.0911919702651964	-0.0413148418415909	0.0642324763842872	0.04603262739743	0.19426527740705613	0.1832350000000016	0.03196067974999955	0.030932626736587	0.0081996323570147	-0.0230169306128358	-0.0206556182039019	0.0167725252717723
